"Date","Time","Open","High","Low","Close","Vol","OI"
08/02/2017,06:59,110.245,110.581,109.909,110.376,0,0
08/03/2017,06:59,110.345,110.978,110.254,110.736,0,0
08/04/2017,06:59,110.650,110.821,109.846,110.041,0,0
08/05/2017,06:59,110.024,111.045,109.837,110.664,0,0
08/08/2017,06:59,110.678,110.915,110.641,110.724,0,0
08/09/2017,06:59,110.724,110.823,110.241,110.329,0,0
08/10/2017,06:59,110.306,110.353,109.554,110.053,0,0
08/11/2017,06:59,110.048,110.173,109.142,109.207,0,0
08/12/2017,06:59,109.173,109.399,108.716,109.153,0,0
08/15/2017,06:59,109.145,109.793,109.020,109.644,0,0
08/16/2017,06:59,109.634,110.843,109.598,110.668,0,0
08/17/2017,06:59,110.636,110.944,110.024,110.183,0,0
08/18/2017,06:59,110.188,110.365,109.441,109.557,0,0
08/19/2017,06:59,109.497,109.594,108.597,109.192,0,0
08/22/2017,06:59,109.336,109.416,108.632,108.957,0,0
08/23/2017,06:59,108.960,109.647,108.837,109.548,0,0
08/24/2017,06:59,109.553,109.819,108.915,109.026,0,0
08/25/2017,06:59,109.021,109.598,108.841,109.536,0,0
08/26/2017,06:59,109.533,109.837,109.106,109.323,0,0
08/29/2017,06:59,109.158,109.408,109.017,109.246,0,0
08/30/2017,06:59,109.236,109.896,108.248,109.744,0,0
08/31/2017,06:59,109.616,110.434,109.533,110.225,0,0
09/01/2017,06:59,110.230,110.663,109.874,109.960,0,0
09/02/2017,06:59,109.954,110.471,109.557,110.236,0,0
09/05/2017,06:59,109.478,109.925,109.377,109.686,0,0
09/06/2017,06:59,109.664,109.829,108.625,108.802,0,0
09/07/2017,06:59,108.784,109.391,108.441,109.231,0,0
09/08/2017,06:59,109.171,109.256,108.039,108.457,0,0
09/09/2017,06:59,108.445,108.480,107.312,107.837,0,0
09/12/2017,06:59,108.153,109.500,108.087,109.367,0,0
09/13/2017,06:59,109.363,110.248,109.233,110.159,0,0
09/14/2017,06:59,110.143,110.685,109.898,110.481,0,0
09/15/2017,06:59,110.434,111.030,110.055,110.227,0,0
09/16/2017,06:59,110.213,111.327,109.528,110.823,0,0
09/19/2017,06:59,111.040,111.656,110.988,111.560,0,0
09/20/2017,06:59,111.558,111.875,111.194,111.589,0,0
09/21/2017,06:59,111.571,112.525,111.080,112.169,0,0
09/22/2017,06:59,112.191,112.711,112.130,112.479,0,0
09/23/2017,06:59,112.455,112.549,111.647,111.980,0,0
09/26/2017,06:59,112.196,112.523,111.463,111.712,0,0
09/27/2017,06:59,111.654,112.468,111.492,112.225,0,0
09/28/2017,06:59,112.204,113.251,112.196,112.797,0,0
09/29/2017,06:59,112.813,113.201,112.248,112.332,0,0
09/30/2017,06:59,112.273,112.729,112.206,112.456,0,0
10/03/2017,06:59,112.601,113.054,112.407,112.751,0,0
10/04/2017,06:59,112.742,113.190,112.599,112.831,0,0
10/05/2017,06:59,112.766,112.933,112.316,112.753,0,0
10/06/2017,06:59,112.721,112.915,112.407,112.813,0,0
10/07/2017,06:59,112.793,113.433,112.599,112.624,0,0
10/10/2017,06:59,112.531,112.739,112.324,112.675,0,0
10/11/2017,06:59,112.641,112.823,111.984,112.445,0,0
10/12/2017,06:59,112.426,112.579,112.074,112.489,0,0
10/13/2017,06:59,112.466,112.513,112.120,112.290,0,0
10/14/2017,06:59,112.257,112.299,111.681,111.828,0,0
10/17/2017,06:59,111.713,112.284,111.646,112.180,0,0
10/18/2017,06:59,112.161,112.474,112.030,112.187,0,0
10/19/2017,06:59,112.175,113.045,112.128,112.924,0,0
10/20/2017,06:59,112.918,113.141,112.289,112.537,0,0
10/21/2017,06:59,112.497,113.563,112.493,113.495,0,0
10/24/2017,06:59,113.833,114.092,113.238,113.428,0,0
10/25/2017,06:59,113.410,114.016,113.242,113.903,0,0
10/26/2017,06:59,113.894,114.238,113.475,113.728,0,0
10/27/2017,06:59,113.734,114.070,113.335,113.981,0,0
10/28/2017,06:59,113.959,114.443,113.632,113.668,0,0
10/31/2017,06:59,113.696,113.830,113.019,113.170,0,0
11/01/2017,06:59,113.159,113.728,112.950,113.631,0,0
11/02/2017,06:59,113.617,114.274,113.592,114.173,0,0
11/03/2017,06:59,114.165,114.210,113.529,114.078,0,0
11/04/2017,06:59,114.069,114.421,113.582,114.032,0,0
11/07/2017,06:59,113.977,114.728,113.685,113.699,0,0
11/08/2017,06:59,113.699,114.334,113.691,113.976,0,0
11/09/2017,06:59,113.983,113.997,113.389,113.866,0,0
11/10/2017,06:59,113.853,114.062,113.083,113.461,0,0
11/11/2017,06:59,113.456,113.631,113.215,113.513,0,0
11/14/2017,06:59,113.431,113.708,113.238,113.619,0,0
11/15/2017,06:59,113.603,113.906,113.304,113.443,0,0
11/16/2017,06:59,113.431,113.490,112.469,112.868,0,0
11/17/2017,06:59,112.866,113.323,112.726,113.051,0,0
11/18/2017,06:59,112.980,113.138,111.941,112.058,0,0
11/21/2017,06:59,112.102,112.711,111.879,112.608,0,0
11/22/2017,06:59,112.608,112.699,112.169,112.434,0,0
11/23/2017,06:59,112.422,112.487,111.135,111.216,0,0
11/24/2017,06:59,111.140,111.374,111.062,111.206,0,0
11/25/2017,06:59,111.164,111.615,111.164,111.486,0,0
11/28/2017,06:59,111.463,111.684,110.836,111.089,0,0
11/29/2017,06:59,111.126,111.633,110.925,111.470,0,0
11/30/2017,06:59,111.389,112.143,111.344,111.931,0,0
12/01/2017,06:59,111.846,112.632,111.728,112.526,0,0
12/02/2017,06:59,112.518,112.869,111.383,112.162,0,0
12/05/2017,06:59,112.745,113.083,112.358,112.395,0,0
12/06/2017,06:59,112.396,112.861,112.371,112.580,0,0
12/07/2017,06:59,112.581,112.619,111.984,112.281,0,0
12/08/2017,06:59,112.233,113.152,112.214,113.076,0,0
12/09/2017,06:59,113.068,113.583,113.068,113.459,0,0
12/12/2017,06:59,113.509,113.684,113.237,113.546,0,0
12/13/2017,06:59,113.505,113.745,113.366,113.543,0,0
12/14/2017,06:59,113.537,113.569,112.451,112.529,0,0
12/15/2017,06:59,112.528,112.878,112.056,112.397,0,0
12/16/2017,06:59,112.357,112.738,112.027,112.585,0,0
12/19/2017,06:59,112.701,112.824,112.303,112.534,0,0
12/20/2017,06:59,112.520,113.072,112.505,112.879,0,0
12/21/2017,06:59,112.854,113.461,112.832,113.379,0,0
12/22/2017,06:59,113.370,113.631,113.194,113.316,0,0
12/23/2017,06:59,113.303,113.440,113.219,113.252,0,0
12/27/2017,06:59,113.214,113.347,113.114,113.228,0,0
12/28/2017,06:59,113.201,113.369,113.126,113.324,0,0
12/29/2017,06:59,113.170,113.260,112.658,112.858,0,0
12/30/2017,06:59,112.859,112.963,112.467,112.646,0,0
01/03/2018,06:59,112.626,112.786,112.050,112.281,0,0
01/04/2018,06:59,112.246,112.601,112.166,112.503,0,0
01/05/2018,06:59,112.497,112.859,112.455,112.743,0,0
01/06/2018,06:59,112.723,113.301,112.708,113.039,0,0
01/09/2018,06:59,113.112,113.381,112.877,113.084,0,0
01/10/2018,06:59,113.063,113.174,112.360,112.641,0,0
01/11/2018,06:59,112.633,112.780,111.264,111.424,0,0
01/12/2018,06:59,111.404,111.869,111.037,111.260,0,0
01/13/2018,06:59,111.185,111.689,110.906,110.997,0,0
01/16/2018,06:59,111.057,111.179,110.320,110.526,0,0
01/17/2018,06:59,110.506,110.977,110.241,110.464,0,0
01/18/2018,06:59,110.444,111.339,110.186,111.297,0,0
01/19/2018,06:59,111.248,111.477,110.683,111.097,0,0
01/20/2018,06:59,111.029,111.124,110.483,110.801,0,0
01/23/2018,06:59,110.526,111.218,110.492,110.931,0,0
01/24/2018,06:59,110.879,111.173,110.246,110.281,0,0
01/25/2018,06:59,110.287,110.331,108.961,109.211,0,0
01/26/2018,06:59,109.182,109.693,108.494,109.397,0,0
01/27/2018,06:59,109.396,109.761,108.277,108.614,0,0
01/30/2018,06:59,108.664,109.196,108.502,108.946,0,0
01/31/2018,06:59,108.928,109.199,108.408,108.773,0,0
02/01/2018,06:59,108.756,109.440,108.589,109.175,0,0
02/02/2018,06:59,109.171,109.745,109.087,109.395,0,0
02/03/2018,06:59,109.388,110.477,109.275,110.137,0,0
02/06/2018,06:59,110.162,110.274,108.983,109.133,0,0
02/07/2018,06:59,109.081,109.646,108.450,109.553,0,0
02/08/2018,06:59,109.513,109.707,108.912,109.326,0,0
02/09/2018,06:59,109.322,109.778,108.574,108.746,0,0
02/10/2018,06:59,108.708,109.303,108.040,108.757,0,0
02/13/2018,06:59,108.838,108.881,108.431,108.651,0,0
02/14/2018,06:59,108.612,108.774,107.402,107.809,0,0
02/15/2018,06:59,107.772,107.895,106.715,107.006,0,0
02/16/2018,06:59,106.930,106.986,106.030,106.141,0,0
02/17/2018,06:59,106.093,106.391,105.540,106.287,0,0
02/20/2018,06:59,106.294,106.722,106.088,106.582,0,0
02/21/2018,06:59,106.562,107.370,106.549,107.318,0,0
02/22/2018,06:59,107.320,107.898,107.258,107.766,0,0
02/23/2018,06:59,107.746,107.761,106.588,106.752,0,0
02/24/2018,06:59,106.739,107.128,106.507,106.847,0,0
02/27/2018,06:59,107.173,107.173,106.369,106.943,0,0
02/28/2018,06:59,106.901,107.670,106.773,107.316,0,0
03/01/2018,06:59,107.310,107.521,106.558,106.674,0,0
03/02/2018,06:59,106.634,107.199,106.154,106.231,0,0
03/03/2018,06:59,106.198,106.292,105.243,105.711,0,0
03/06/2018,06:59,105.412,106.233,105.344,106.191,0,0
03/07/2018,06:59,106.192,106.457,105.848,106.111,0,0
03/08/2018,06:59,106.109,106.215,105.449,106.055,0,0
03/09/2018,06:59,106.049,106.308,105.887,106.193,0,0
03/10/2018,06:59,106.168,107.042,106.152,106.803,0,0
03/13/2018,06:59,106.612,106.966,106.300,106.407,0,0
03/14/2018,06:59,106.381,107.286,106.248,106.570,0,0
03/15/2018,06:59,106.548,106.743,106.059,106.320,0,0
03/16/2018,06:59,106.270,106.408,105.779,106.334,0,0
03/17/2018,06:59,106.334,106.363,105.597,105.952,0,0
03/20/2018,06:59,105.884,106.302,105.672,106.086,0,0
03/21/2018,06:59,106.084,106.601,105.922,106.530,0,0
03/22/2018,06:59,106.527,106.634,105.871,106.037,0,0
03/23/2018,06:59,106.014,106.081,105.255,105.274,0,0
03/24/2018,06:59,105.294,105.325,104.623,104.717,0,0
03/27/2018,06:59,104.620,105.474,104.600,105.389,0,0
03/28/2018,06:59,105.375,105.897,105.313,105.319,0,0
03/29/2018,06:59,105.299,107.005,105.299,106.842,0,0
03/30/2018,06:59,106.817,106.927,106.259,106.418,0,0
03/31/2018,06:59,106.397,106.526,106.115,106.260,0,0
04/03/2018,06:59,106.199,106.444,105.652,105.892,0,0
04/04/2018,06:59,105.853,106.651,105.687,106.598,0,0
04/05/2018,06:59,106.585,106.842,105.982,106.769,0,0
04/06/2018,06:59,106.767,107.486,106.705,107.376,0,0
04/07/2018,06:59,107.371,107.454,106.770,106.913,0,0
04/10/2018,06:59,106.926,107.198,106.611,106.738,0,0
04/11/2018,06:59,106.743,107.393,106.613,107.194,0,0
04/12/2018,06:59,107.178,107.241,106.645,106.783,0,0
04/13/2018,06:59,106.779,107.424,106.695,107.338,0,0
04/14/2018,06:59,107.282,107.774,107.199,107.333,0,0
04/17/2018,06:59,107.473,107.601,107.030,107.103,0,0
04/18/2018,06:59,107.079,107.206,106.878,107.000,0,0
04/19/2018,06:59,106.967,107.380,106.967,107.218,0,0
04/20/2018,06:59,107.195,107.511,107.146,107.361,0,0
04/21/2018,06:59,107.351,107.851,107.347,107.623,0,0
04/24/2018,06:59,107.748,108.748,107.652,108.694,0,0
04/25/2018,06:59,108.697,109.195,108.537,108.805,0,0
04/26/2018,06:59,108.781,109.448,108.760,109.419,0,0
04/27/2018,06:59,109.391,109.458,109.060,109.295,0,0
04/28/2018,06:59,109.256,109.533,108.896,109.045,0,0
05/01/2018,06:59,109.048,109.446,108.967,109.318,0,0
05/02/2018,06:59,109.280,109.884,109.218,109.856,0,0
05/03/2018,06:59,109.854,110.028,109.588,109.836,0,0
05/04/2018,06:59,109.820,109.877,108.923,109.187,0,0
05/05/2018,06:59,109.171,109.267,108.641,109.035,0,0
05/08/2018,06:59,109.076,109.392,108.751,109.082,0,0
05/09/2018,06:59,108.995,109.346,108.822,109.126,0,0
05/10/2018,06:59,109.119,109.828,108.991,109.732,0,0
05/11/2018,06:59,109.696,110.012,109.291,109.384,0,0
05/12/2018,06:59,109.386,109.561,109.146,109.352,0,0
05/15/2018,06:59,109.340,109.673,109.180,109.646,0,0
05/16/2018,06:59,109.656,110.461,109.637,110.352,0,0
05/17/2018,06:59,110.350,110.406,110.035,110.406,0,0
05/18/2018,06:59,110.396,110.865,110.070,110.774,0,0
05/19/2018,06:59,110.768,111.085,110.607,110.759,0,0
05/22/2018,06:59,110.900,111.396,110.755,111.045,0,0
05/23/2018,06:59,111.049,111.185,110.791,110.899,0,0
05/24/2018,06:59,110.902,110.944,109.550,110.083,0,0
05/25/2018,06:59,110.081,110.115,108.955,109.251,0,0
05/26/2018,06:59,109.258,109.743,109.126,109.385,0,0
05/29/2018,06:59,109.760,109.902,109.230,109.418,0,0
05/30/2018,06:59,109.416,109.481,108.114,108.771,0,0
05/31/2018,06:59,108.763,109.075,108.350,108.902,0,0
06/01/2018,06:59,108.908,109.003,108.395,108.808,0,0
06/02/2018,06:59,108.817,109.745,108.724,109.519,0,0
06/05/2018,06:59,109.435,109.890,109.370,109.818,0,0
06/06/2018,06:59,109.814,110.040,109.470,109.800,0,0
06/07/2018,06:59,109.790,110.270,109.770,110.187,0,0
06/08/2018,06:59,110.186,110.193,109.479,109.703,0,0
06/09/2018,06:59,109.702,109.855,109.179,109.539,0,0
06/12/2018,06:59,109.330,110.118,109.315,110.033,0,0
06/13/2018,06:59,110.036,110.494,109.966,110.374,0,0
06/14/2018,06:59,110.377,110.850,110.270,110.342,0,0
06/15/2018,06:59,110.344,110.694,109.910,110.626,0,0
06/16/2018,06:59,110.634,110.905,110.389,110.662,0,0
06/19/2018,06:59,110.675,110.745,110.301,110.551,0,0
06/20/2018,06:59,110.549,110.610,109.550,110.062,0,0
06/21/2018,06:59,110.057,110.451,109.852,110.355,0,0
06/22/2018,06:59,110.358,110.767,109.842,109.969,0,0
06/23/2018,06:59,109.999,110.219,109.801,109.986,0,0
06/26/2018,06:59,109.865,110.095,109.370,109.764,0,0
06/27/2018,06:59,109.773,110.230,109.360,110.021,0,0
06/28/2018,06:59,110.040,110.490,109.688,110.272,0,0
06/29/2018,06:59,110.262,110.680,109.968,110.497,0,0
06/30/2018,06:59,110.492,110.943,110.370,110.687,0,0
07/03/2018,06:59,110.660,111.062,110.605,110.888,0,0
07/04/2018,06:59,110.899,111.140,110.504,110.578,0,0
07/05/2018,06:59,110.601,110.620,110.280,110.506,0,0
07/06/2018,06:59,110.497,110.719,110.290,110.662,0,0
07/07/2018,06:59,110.633,110.791,110.370,110.481,0,0
07/10/2018,06:59,110.445,110.905,110.350,110.843,0,0
07/11/2018,06:59,110.842,111.354,110.795,111.050,0,0
07/12/2018,06:59,110.997,112.173,110.764,111.998,0,0
07/13/2018,06:59,112.006,112.630,111.915,112.527,0,0
07/14/2018,06:59,112.548,112.820,112.270,112.349,0,0
07/17/2018,06:59,112.323,112.564,112.220,112.276,0,0
07/18/2018,06:59,112.295,112.930,112.224,112.881,0,0
07/19/2018,06:59,112.877,113.138,112.693,112.845,0,0
07/20/2018,06:59,112.852,113.210,112.050,112.469,0,0
07/21/2018,06:59,112.471,112.630,111.385,111.462,0,0
07/24/2018,06:59,111.362,111.543,110.750,111.357,0,0
07/25/2018,06:59,111.347,111.515,110.958,111.200,0,0
07/26/2018,06:59,111.197,111.385,110.666,110.966,0,0
07/27/2018,06:59,110.973,111.250,110.588,111.227,0,0
07/28/2018,06:59,111.230,111.260,110.790,111.016,0,0
07/31/2018,06:59,110.925,111.165,110.890,111.067,0,0
08/01/2018,06:59,111.060,111.959,110.765,111.871,0,0
08/02/2018,06:59,111.871,112.152,111.390,111.710,0,0
08/03/2018,06:59,111.721,111.755,111.317,111.646,0,0
08/04/2018,06:59,111.657,111.861,111.095,111.273,0,0
08/07/2018,06:59,111.230,111.560,111.150,111.410,0,0
08/08/2018,06:59,111.405,111.479,110.990,111.376,0,0
08/09/2018,06:59,111.380,111.438,110.830,110.952,0,0
08/10/2018,06:59,110.983,111.190,110.710,111.084,0,0
08/11/2018,06:59,111.083,111.170,110.513,110.933,0,0
08/14/2018,06:59,110.475,110.934,110.100,110.730,0,0
08/15/2018,06:59,110.725,111.313,110.589,111.150,0,0
08/16/2018,06:59,111.150,111.432,110.430,110.743,0,0
08/17/2018,06:59,110.745,111.115,110.462,110.898,0,0
08/18/2018,06:59,110.901,111.054,110.310,110.506,0,0
08/21/2018,06:59,110.585,110.690,109.970,110.072,0,0
08/22/2018,06:59,110.068,110.550,109.770,110.271,0,0
08/23/2018,06:59,110.285,110.617,109.980,110.557,0,0
08/24/2018,06:59,110.560,111.316,110.510,111.300,0,0
08/25/2018,06:59,111.290,111.490,111.105,111.268,0,0
08/28/2018,06:59,111.325,111.350,110.930,111.074,0,0
08/29/2018,06:59,111.080,111.356,110.950,111.197,0,0
08/30/2018,06:59,111.194,111.830,111.077,111.679,0,0
08/31/2018,06:59,111.678,111.757,110.950,111.024,0,0
09/01/2018,06:59,110.996,111.136,110.685,111.109,0,0
09/04/2018,06:59,111.115,111.190,110.845,111.096,0,0
09/05/2018,06:59,111.066,111.534,110.900,111.481,0,0
09/06/2018,06:59,111.401,111.770,111.378,111.529,0,0
09/07/2018,06:59,111.531,111.537,110.523,110.730,0,0
09/08/2018,06:59,110.756,111.251,110.379,111.083,0,0
09/11/2018,06:59,111.035,111.250,110.850,111.119,0,0
09/12/2018,06:59,111.135,111.644,111.045,111.598,0,0
09/13/2018,06:59,111.631,111.650,111.115,111.250,0,0
09/14/2018,06:59,111.265,111.999,111.149,111.927,0,0
09/15/2018,06:59,111.927,112.170,111.750,112.072,0,0
09/18/2018,06:59,112.045,112.125,111.759,111.861,0,0
09/19/2018,06:59,111.852,112.420,111.665,112.357,0,0
09/20/2018,06:59,112.366,112.450,112.155,112.301,0,0
09/21/2018,06:59,112.276,112.590,112.048,112.498,0,0
09/22/2018,06:59,112.491,112.875,112.430,112.548,0,0
09/25/2018,06:59,112.435,112.833,112.410,112.814,0,0
09/26/2018,06:59,112.783,112.978,112.735,112.972,0,0
09/27/2018,06:59,112.973,113.132,112.630,112.743,0,0
09/28/2018,06:59,112.731,113.470,112.555,113.406,0,0
09/29/2018,06:59,113.391,113.710,113.315,113.685,0,0
10/02/2018,06:59,113.740,114.110,113.688,113.981,0,0
10/03/2018,06:59,113.930,114.050,113.530,113.683,0,0
10/04/2018,06:59,113.662,114.580,113.522,114.543,0,0
10/05/2018,06:59,114.536,114.550,113.634,113.944,0,0
10/06/2018,06:59,113.927,114.103,113.555,113.725,0,0
10/09/2018,06:59,113.805,113.950,112.815,113.237,0,0
10/10/2018,06:59,113.235,113.393,112.870,112.959,0,0
10/11/2018,06:59,112.958,113.286,112.258,112.258,0,0
10/12/2018,06:59,112.275,112.536,111.830,112.165,0,0
10/13/2018,06:59,112.164,112.497,111.875,112.231,0,0
10/16/2018,06:59,112.225,112.236,111.622,111.773,0,0
10/17/2018,06:59,111.772,112.339,111.725,112.244,0,0
10/18/2018,06:59,112.248,112.675,112.010,112.665,0,0
10/19/2018,06:59,112.649,112.730,111.955,112.192,0,0
10/20/2018,06:59,112.208,112.649,112.143,112.534,0,0
10/23/2018,06:59,112.540,112.885,112.350,112.822,0,0
