"Date","Time","Open","High","Low","Close","Vol","OI"
08/22/2017,15:30,19373.11,19437.25,19361.95,19383.84,726903,0
08/23/2017,15:30,19547.05,19561.32,19408.47,19434.64,809469,0
08/24/2017,15:30,19366.36,19428.55,19351.92,19353.77,777392,0
08/25/2017,15:30,19401.12,19485.97,19384.37,19452.61,728559,0
08/28/2017,15:30,19502.23,19535.50,19420.50,19449.90,715935,0
08/29/2017,15:30,19319.11,19371.90,19280.02,19362.55,772640,0
08/30/2017,15:30,19480.98,19538.23,19435.10,19506.54,945913,0
08/31/2017,15:30,19591.32,19687.99,19583.11,19646.24,1008959,0
09/01/2017,15:30,19733.57,19735.96,19620.07,19691.47,819092,0
09/04/2017,15:30,19615.96,19628.40,19479.40,19508.25,738560,0
09/05/2017,15:30,19533.38,19542.78,19354.59,19385.81,800235,0
09/06/2017,15:30,19286.06,19371.38,19254.67,19357.97,911730,0
09/07/2017,15:30,19433.44,19482.72,19365.75,19396.52,843691,0
09/08/2017,15:30,19297.96,19357.49,19239.52,19274.82,1099200,0
09/11/2017,15:30,19441.39,19567.03,19437.14,19545.77,811396,0
09/12/2017,15:30,19736.14,19792.06,19718.80,19776.62,926539,0
09/13/2017,15:30,19873.69,19888.84,19845.02,19865.82,871093,0
09/14/2017,15:30,19860.37,19918.39,19793.85,19807.44,966185,0
09/15/2017,15:30,19793.80,19933.40,19787.65,19909.50,1154424,0
09/19/2017,15:30,20128.18,20320.78,20122.00,20299.38,1246057,0
09/20/2017,15:30,20301.33,20339.37,20272.82,20310.46,1035102,0
09/21/2017,15:30,20456.50,20481.27,20332.69,20347.48,1194949,0
09/22/2017,15:30,20413.61,20417.07,20249.24,20296.45,984155,0
09/25/2017,15:30,20439.43,20454.29,20367.03,20397.58,854463,0
09/26/2017,15:30,20349.26,20385.50,20303.98,20330.19,978611,0
09/27/2017,15:30,20269.82,20278.09,20213.66,20267.05,655943,0
09/28/2017,15:30,20398.63,20399.87,20299.68,20363.11,865996,0
09/29/2017,15:30,20315.34,20370.33,20285.06,20356.28,876679,0
10/02/2017,15:30,20400.51,20411.33,20363.28,20400.78,697045,0
10/03/2017,15:30,20475.25,20628.38,20438.17,20614.07,749775,0
10/04/2017,15:30,20660.81,20689.08,20592.18,20626.66,758477,0
10/05/2017,15:30,20650.71,20667.47,20602.26,20628.56,590571,0
10/06/2017,15:30,20716.85,20721.15,20659.15,20690.71,781866,0
10/10/2017,15:30,20680.54,20823.66,20663.08,20823.51,807149,0
10/11/2017,15:30,20803.71,20898.41,20788.12,20881.27,826589,0
10/12/2017,15:30,20958.18,20994.40,20917.04,20954.72,828762,0
10/13/2017,15:30,20959.66,21211.29,20933.00,21155.18,1138877,0
10/16/2017,15:30,21221.27,21347.07,21187.93,21255.56,1055212,0
10/17/2017,15:30,21352.17,21393.96,21230.67,21336.12,953062,0
10/18/2017,15:30,21374.66,21402.76,21317.67,21363.05,749495,0
10/19/2017,15:30,21450.04,21503.85,21381.52,21448.52,872212,0
10/20/2017,15:30,21390.95,21489.26,21363.10,21457.64,883842,0
10/23/2017,15:30,21709.30,21723.60,21614.51,21696.65,901470,0
10/24/2017,15:30,21670.00,21805.17,21646.52,21805.17,909352,0
10/25/2017,15:30,21900.13,21921.36,21648.35,21707.62,1258340,0
10/26/2017,15:30,21698.95,21793.62,21688.56,21739.78,851784,0
10/27/2017,15:30,21903.27,22016.50,21815.72,22008.45,1241390,0
10/30/2017,15:30,22047.95,22086.88,21921.24,22011.67,1397960,0
10/31/2017,15:30,21897.29,22020.38,21840.07,22011.61,1055802,0
11/01/2017,15:30,22144.92,22455.92,22130.03,22420.08,1161165,0
11/02/2017,15:30,22512.18,22540.25,22400.01,22539.12,1090255,0
11/06/2017,15:30,22612.96,22644.68,22435.34,22548.35,1153798,0
11/07/2017,15:30,22518.75,22953.18,22512.91,22937.60,1110910,0
11/08/2017,15:30,22849.91,22922.80,22759.07,22913.82,1033253,0
11/09/2017,15:30,22989.44,23382.15,22522.83,22868.71,1653872,0
11/10/2017,15:30,22580.70,22724.39,22511.93,22681.42,1099323,0
11/13/2017,15:30,22607.56,22607.92,22380.99,22380.99,831862,0
11/14/2017,15:30,22342.93,22532.30,22323.24,22380.01,989455,0
11/15/2017,15:30,22250.98,22305.24,22004.79,22028.32,1243248,0
11/16/2017,15:30,21975.23,22392.13,21972.34,22351.12,995953,0
11/17/2017,15:30,22603.30,22757.40,22319.12,22396.80,1171643,0
11/20/2017,15:30,22279.98,22410.24,22215.07,22261.76,738958,0
11/21/2017,15:30,22456.79,22563.25,22416.48,22416.48,785022,0
11/22/2017,15:30,22601.55,22677.34,22513.44,22523.15,835590,0
11/24/2017,15:30,22390.14,22567.20,22381.01,22550.85,667528,0
11/27/2017,15:30,22657.08,22659.33,22423.40,22495.99,687225,0
11/28/2017,15:30,22474.74,22580.99,22363.94,22486.24,791603,0
11/29/2017,15:30,22613.96,22643.93,22537.12,22597.20,935379,0
11/30/2017,15:30,22601.83,22748.32,22502.68,22724.96,1450609,0
12/01/2017,15:30,22916.93,22994.31,22675.07,22819.03,924743,0
12/04/2017,15:30,22843.53,22864.33,22693.99,22707.16,710485,0
12/05/2017,15:30,22595.33,22682.71,22522.28,22622.38,781762,0
12/06/2017,15:30,22525.38,22528.21,22119.21,22177.04,1003206,0
12/07/2017,15:30,22317.15,22515.24,22317.15,22498.03,820304,0
12/08/2017,15:30,22627.95,22819.71,22625.41,22811.08,1101710,0
12/11/2017,15:30,22894.30,22938.73,22787.40,22938.73,716035,0
12/12/2017,15:30,22936.41,22994.33,22834.89,22866.17,888235,0
12/13/2017,15:30,22879.27,22879.37,22697.32,22758.07,941916,0
12/14/2017,15:30,22699.30,22786.61,22638.76,22694.45,876577,0
12/15/2017,15:30,22621.36,22745.09,22478.32,22553.22,1025282,0
12/18/2017,15:30,22770.44,22927.50,22735.20,22901.77,878113,0
12/19/2017,15:30,22961.47,22990.42,22862.82,22868.00,726762,0
12/20/2017,15:30,22834.93,22923.50,22806.73,22891.72,952698,0
12/21/2017,15:30,22852.01,22894.95,22728.06,22866.10,753327,0
12/22/2017,15:30,22850.73,22908.84,22801.16,22902.76,802245,0
12/25/2017,15:30,22909.41,22948.83,22870.19,22939.18,444478,0
12/26/2017,15:30,22922.95,22950.15,22877.63,22892.69,477844,0
12/27/2017,15:30,22854.39,22936.16,22854.39,22911.21,487441,0
12/28/2017,15:30,22912.05,22954.45,22736.43,22783.98,519037,0
12/29/2017,15:30,22831.49,22881.21,22753.20,22764.94,478722,0
01/04/2018,15:30,23073.73,23506.33,23065.20,23506.33,1053915,0
01/05/2018,15:30,23643.00,23730.47,23520.52,23714.53,1051263,0
01/09/2018,15:30,23948.97,23952.61,23789.03,23849.99,970172,0
01/10/2018,15:30,23832.81,23864.76,23755.45,23788.20,914878,0
01/11/2018,15:30,23656.39,23734.97,23601.84,23710.43,862803,0
01/12/2018,15:30,23719.66,23743.05,23588.07,23653.82,966084,0
01/15/2018,15:30,23827.98,23833.27,23685.02,23714.88,776954,0
01/16/2018,15:30,23721.17,23962.07,23701.83,23951.81,706432,0
01/17/2018,15:30,23783.42,23891.63,23739.17,23868.34,847429,0
01/18/2018,15:30,24078.93,24084.42,23699.47,23763.37,1025011,0
01/19/2018,15:30,23854.11,23872.69,23735.61,23808.06,740328,0
01/22/2018,15:30,23797.84,23816.33,23697.81,23816.33,671640,0
01/23/2018,15:30,23924.40,24129.34,23916.02,24124.15,757499,0
01/24/2018,15:30,24026.43,24072.77,23917.14,23940.78,824274,0
01/25/2018,15:30,23750.65,23828.40,23649.03,23669.49,840057,0
01/26/2018,15:30,23757.34,23797.96,23592.28,23631.88,898745,0
01/29/2018,15:30,23707.14,23787.23,23580.17,23629.34,708859,0
01/30/2018,15:30,23559.33,23581.98,23233.37,23291.97,914748,0
01/31/2018,15:30,23205.23,23375.38,23092.85,23098.29,1028901,0
02/01/2018,15:30,23276.10,23492.77,23211.12,23486.11,1048996,0
02/02/2018,15:30,23361.67,23367.96,23122.45,23274.53,1016704,0
02/05/2018,15:30,22921.16,22967.69,22659.43,22682.08,1109257,0
02/06/2018,15:30,22267.00,22277.45,21078.71,21610.24,1960131,0
02/07/2018,15:30,22001.29,22353.87,21627.13,21645.37,1479375,0
02/08/2018,15:30,21721.57,21977.03,21649.70,21890.86,1079441,0
02/09/2018,15:30,21507.74,21510.30,21119.01,21382.62,1315403,0
02/13/2018,15:30,21633.34,21679.20,21211.53,21244.68,1181617,0
02/14/2018,15:30,21251.24,21371.01,20950.15,21154.17,1071110,0
02/15/2018,15:30,21384.10,21578.99,21308.92,21464.98,891144,0
02/16/2018,15:30,21555.99,21866.37,21499.88,21720.25,801702,0
02/19/2018,15:30,21903.66,22152.85,21858.33,22149.21,706079,0
02/20/2018,15:30,22054.32,22063.87,21831.45,21925.10,696266,0
02/21/2018,15:30,21942.42,22130.58,21836.73,21970.81,803495,0
02/22/2018,15:30,21789.88,21799.40,21626.85,21736.44,796713,0
02/23/2018,15:30,21789.72,21903.39,21741.63,21892.78,665755,0
02/26/2018,15:30,22134.64,22226.53,22040.87,22153.63,665568,0
02/27/2018,15:30,22391.67,22502.05,22325.07,22389.86,765758,0
02/28/2018,15:30,22292.53,22380.28,22068.24,22068.24,914897,0
03/01/2018,15:30,21901.13,21901.13,21645.22,21724.47,930668,0
03/02/2018,15:30,21339.98,21366.09,21088.96,21181.64,1000586,0
03/05/2018,15:30,21047.81,21164.38,20937.26,21042.09,898566,0
03/06/2018,15:30,21390.20,21551.14,21381.42,21417.76,787621,0
03/07/2018,15:30,21261.96,21484.08,21201.94,21252.72,897302,0
03/08/2018,15:30,21488.16,21488.16,21299.40,21368.07,742541,0
03/09/2018,15:30,21594.22,21884.45,21357.55,21469.20,1139188,0
03/12/2018,15:30,21826.10,21971.16,21689.97,21824.03,728258,0
03/13/2018,15:30,21742.45,21968.10,21700.78,21968.10,702201,0
03/14/2018,15:30,21764.99,21881.09,21684.02,21777.29,669693,0
03/15/2018,15:30,21704.14,21825.97,21555.49,21803.95,672610,0
03/16/2018,15:30,21876.53,21879.28,21632.85,21676.51,779919,0
03/19/2018,15:30,21537.90,21659.04,21366.88,21480.90,693524,0
03/20/2018,15:30,21297.98,21384.86,21223.97,21380.97,685636,0
03/22/2018,15:30,21352.16,21592.00,21349.71,21591.99,851614,0
03/23/2018,15:30,21188.80,21188.80,20559.61,20617.86,1246989,0
03/26/2018,15:30,20423.37,20766.10,20347.49,20766.10,1004845,0
03/27/2018,15:30,20958.90,21317.32,20943.31,21317.32,1050907,0
03/28/2018,15:30,20893.05,21031.31,20776.82,21031.31,908125,0
03/29/2018,15:30,21250.96,21298.57,20996.22,21159.08,813223,0
03/30/2018,15:30,21392.42,21512.80,21311.50,21454.30,655768,0
04/02/2018,15:30,21441.57,21597.47,21388.58,21388.58,490335,0
04/03/2018,15:30,21115.48,21333.50,21056.02,21292.29,657954,0
04/04/2018,15:30,21415.85,21415.85,21238.18,21319.55,779097,0
04/05/2018,15:30,21541.18,21737.66,21462.10,21645.42,832020,0
04/06/2018,15:30,21633.73,21742.84,21550.42,21567.52,767065,0
04/09/2018,15:30,21534.33,21737.09,21517.77,21678.26,640432,0
04/10/2018,15:30,21599.67,21933.99,21542.37,21794.32,770246,0
04/11/2018,15:30,21819.09,21837.36,21687.10,21687.10,716520,0
04/12/2018,15:30,21657.87,21719.43,21591.39,21660.28,601806,0
04/13/2018,15:30,21801.41,21917.35,21746.69,21778.74,754051,0
04/16/2018,15:30,21843.55,21879.69,21775.61,21835.53,550306,0
04/17/2018,15:30,21801.83,21889.89,21772.42,21847.59,592456,0
04/18/2018,15:30,21929.01,22194.11,21914.96,22158.20,726076,0
04/19/2018,15:30,22231.86,22360.65,22176.86,22191.18,821701,0
04/20/2018,15:30,22148.22,22261.35,22076.63,22162.24,718220,0
04/23/2018,15:30,22157.88,22204.86,22065.52,22088.04,659952,0
04/24/2018,15:30,22228.82,22304.69,22149.59,22278.12,789319,0
04/25/2018,15:30,22118.62,22228.78,22080.76,22215.32,755984,0
04/26/2018,15:30,22278.77,22381.66,22265.20,22319.61,750734,0
04/27/2018,15:30,22466.66,22495.56,22357.53,22467.87,919187,0
05/01/2018,15:30,22453.42,22519.45,22411.43,22508.03,926773,0
05/02/2018,15:30,22568.19,22568.19,22426.55,22472.78,728576,0
05/07/2018,15:30,22513.22,22513.48,22350.91,22467.16,710778,0
05/08/2018,15:30,22440.65,22566.68,22423.23,22508.69,794463,0
05/09/2018,15:30,22463.01,22478.64,22364.75,22408.88,887137,0
05/10/2018,15:30,22482.51,22530.64,22418.75,22497.18,755870,0
05/11/2018,15:30,22573.95,22769.16,22545.47,22758.48,827483,0
05/14/2018,15:30,22705.30,22894.76,22683.64,22865.86,709815,0
05/15/2018,15:30,22889.47,22912.06,22805.72,22818.02,891344,0
05/16/2018,15:30,22730.12,22796.14,22695.84,22717.23,826583,0
05/17/2018,15:30,22820.62,22887.03,22799.16,22838.37,779173,0
05/18/2018,15:30,22907.20,22954.19,22867.30,22930.36,672853,0
05/21/2018,15:30,22937.58,23050.39,22935.31,23002.37,608974,0
05/22/2018,15:30,23025.95,23031.67,22952.87,22960.34,612262,0
05/23/2018,15:30,22868.79,22949.73,22649.85,22689.74,773137,0
05/24/2018,15:30,22621.29,22644.69,22366.60,22437.01,881970,0
05/25/2018,15:30,22380.22,22509.36,22318.15,22450.79,725572,0
05/28/2018,15:30,22488.95,22547.67,22410.91,22481.09,545112,0
05/29/2018,15:30,22431.95,22439.10,22240.39,22358.43,616424,0
05/30/2018,15:30,22051.97,22079.23,21931.65,22018.52,933233,0
05/31/2018,15:30,22163.40,22254.42,22098.00,22201.82,1365398,0
06/01/2018,15:30,22126.25,22316.91,22098.04,22171.35,850358,0
06/04/2018,15:30,22365.09,22515.72,22355.83,22475.94,741228,0
06/05/2018,15:30,22552.17,22602.13,22470.04,22539.54,678022,0
06/06/2018,15:30,22520.31,22662.82,22498.59,22625.73,700134,0
06/07/2018,15:30,22748.72,22856.37,22732.18,22823.26,743579,0
06/08/2018,15:30,22799.38,22879.00,22694.50,22694.50,877581,0
06/11/2018,15:30,22686.95,22856.08,22667.30,22804.04,573985,0
06/12/2018,15:30,22977.22,23011.57,22797.73,22878.35,659017,0
06/13/2018,15:30,22896.17,22993.26,22895.31,22966.38,587738,0
06/14/2018,15:30,22842.96,22898.39,22738.61,22738.61,742713,0
06/15/2018,15:30,22883.24,22885.84,22770.38,22851.75,912370,0
06/18/2018,15:30,22806.57,22806.89,22601.13,22680.33,669855,0
06/19/2018,15:30,22565.92,22618.52,22278.48,22278.48,818903,0
06/20/2018,15:30,22338.53,22581.40,22167.16,22555.43,917024,0
06/21/2018,15:30,22523.28,22782.01,22491.08,22693.04,783004,0
06/22/2018,15:30,22456.45,22535.65,22414.18,22516.83,886101,0
06/25/2018,15:30,22543.56,22556.55,22312.79,22338.15,625477,0
06/26/2018,15:30,22160.33,22368.78,22104.12,22342.00,735174,0
06/27/2018,15:30,22320.88,22356.54,22205.34,22271.77,677767,0
06/28/2018,15:30,22195.19,22299.39,22038.40,22270.39,721978,0
06/29/2018,15:30,22314.47,22332.82,22145.48,22304.51,699798,0
07/02/2018,15:30,22233.80,22312.25,21784.48,21811.93,692497,0
07/03/2018,15:30,21889.06,21927.81,21574.56,21785.54,788798,0
07/04/2018,15:30,21679.00,21784.00,21604.18,21717.04,640866,0
07/05/2018,15:30,21697.44,21751.50,21462.95,21546.99,688367,0
07/06/2018,15:30,21647.66,21866.16,21642.96,21788.14,738437,0
07/09/2018,15:30,21838.53,22105.95,21825.76,22052.18,630772,0
07/10/2018,15:30,22215.34,22321.60,22196.89,22196.89,934947,0
07/11/2018,15:30,22002.14,22044.62,21744.25,21932.21,771893,0
07/12/2018,15:30,22036.87,22233.52,22019.19,22187.96,663582,0
07/13/2018,15:30,22397.62,22692.86,22316.52,22597.35,748164,0
07/17/2018,15:30,22605.73,22832.22,22575.42,22697.36,780881,0
07/18/2018,15:30,22917.52,22949.32,22794.19,22794.19,582013,0
07/19/2018,15:30,22871.62,22926.47,22761.87,22764.68,643170,0
07/20/2018,15:30,22734.56,22869.98,22541.35,22697.88,719152,0
07/23/2018,15:30,22480.33,22507.17,22341.87,22396.99,906894,0
07/24/2018,15:30,22555.05,22555.05,22416.23,22510.48,725755,0
07/25/2018,15:30,22594.28,22645.66,22547.14,22614.25,604856,0
07/26/2018,15:30,22711.59,22717.15,22549.77,22586.87,718253,0
07/27/2018,15:30,22646.48,22712.75,22593.20,22712.75,754914,0
07/30/2018,15:30,22613.30,22631.32,22518.94,22544.84,785712,0
07/31/2018,15:30,22472.12,22678.06,22352.21,22553.72,1190363,0
08/01/2018,15:30,22642.18,22775.47,22615.98,22746.70,1039454,0
08/02/2018,15:30,22676.73,22754.73,22464.81,22512.53,973641,0
08/03/2018,15:30,22585.54,22613.50,22490.57,22525.18,738919,0
08/06/2018,15:30,22536.05,22635.68,22486.74,22507.32,690548,0
08/07/2018,15:30,22514.31,22666.68,22499.05,22662.74,715164,0
08/08/2018,15:30,22666.56,22800.61,22610.29,22644.31,749895,0
08/09/2018,15:30,22591.54,22648.88,22497.99,22598.39,637205,0
08/10/2018,15:30,22606.91,22608.86,22272.69,22298.08,762212,0
08/13/2018,15:30,22117.57,22124.60,21851.32,21857.43,801820,0
08/14/2018,15:30,22053.07,22356.08,22047.19,22356.08,614846,0
08/15/2018,15:30,22368.12,22380.28,22110.29,22204.22,631271,0
08/16/2018,15:30,21980.82,22240.42,21871.70,22192.04,802622,0
