"Date","Time","Open","High","Low","Close","Vol","OI"
03/09/2018,06:59,112.415,112.560,111.501,111.644,0,0
03/10/2018,06:59,111.623,112.720,111.515,112.215,0,0
03/13/2018,06:59,112.109,112.504,112.028,112.276,0,0
03/14/2018,06:59,112.247,113.242,112.165,112.884,0,0
03/15/2018,06:59,112.857,113.066,112.099,112.510,0,0
03/16/2018,06:59,112.448,112.523,111.564,111.749,0,0
03/17/2018,06:59,111.768,111.788,111.159,111.209,0,0
03/20/2018,06:59,111.134,111.687,110.809,111.537,0,0
03/21/2018,06:59,111.450,112.093,111.261,111.371,0,0
03/22/2018,06:59,111.337,111.857,111.221,111.687,0,0
03/23/2018,06:59,111.599,111.775,110.842,110.899,0,0
03/24/2018,06:59,110.844,111.059,110.425,110.457,0,0
03/27/2018,06:59,110.388,111.595,110.363,111.458,0,0
03/28/2018,06:59,111.399,111.964,111.222,111.228,0,0
03/29/2018,06:59,111.116,111.732,110.915,111.657,0,0
03/30/2018,06:59,111.576,111.683,110.952,111.229,0,0
03/31/2018,06:59,111.171,111.480,111.066,111.323,0,0
04/03/2018,06:59,111.367,111.625,110.644,110.840,0,0
04/04/2018,06:59,110.805,111.328,110.664,111.178,0,0
04/05/2018,06:59,111.085,111.259,110.605,111.113,0,0
04/06/2018,06:59,111.094,111.631,111.040,111.440,0,0
04/07/2018,06:59,111.416,111.795,111.167,111.433,0,0
04/10/2018,06:59,111.477,111.943,111.320,111.620,0,0
04/11/2018,06:59,111.609,112.272,111.527,111.988,0,0
04/12/2018,06:59,111.981,112.075,111.367,111.485,0,0
04/13/2018,06:59,111.314,111.611,111.050,111.519,0,0
04/14/2018,06:59,111.439,112.104,111.349,111.526,0,0
04/17/2018,06:59,111.633,111.937,111.234,111.566,0,0
04/18/2018,06:59,111.560,111.630,110.590,110.726,0,0
04/19/2018,06:59,110.702,111.010,110.651,110.674,0,0
04/20/2018,06:59,110.657,111.093,110.364,110.519,0,0
04/21/2018,06:59,110.473,110.839,110.281,110.368,0,0
04/24/2018,06:59,110.449,111.133,110.315,111.104,0,0
04/25/2018,06:59,111.094,111.554,110.930,111.140,0,0
04/26/2018,06:59,111.141,111.316,110.897,111.281,0,0
04/27/2018,06:59,111.175,111.382,110.475,110.478,0,0
04/28/2018,06:59,110.423,110.538,110.185,110.352,0,0
05/01/2018,06:59,110.322,110.604,110.164,110.335,0,0
05/02/2018,06:59,110.272,110.478,110.110,110.235,0,0
05/03/2018,06:59,110.187,110.498,109.911,109.915,0,0
05/04/2018,06:59,109.852,110.128,109.071,109.428,0,0
05/05/2018,06:59,109.355,109.452,108.657,108.999,0,0
05/08/2018,06:59,109.026,109.162,108.689,108.775,0,0
05/09/2018,06:59,108.717,109.188,108.500,108.912,0,0
05/10/2018,06:59,108.867,109.588,108.784,109.117,0,0
05/11/2018,06:59,109.068,109.536,109.032,109.059,0,0
05/12/2018,06:59,108.967,109.463,108.877,109.299,0,0
