Date,Close
20180220,24964.750000
20180221,24797.779297
20180222,24962.480469
20180223,25309.990234
20180226,25709.269531
20180227,25410.029297
20180228,25029.199219
20180301,24608.980469
20180302,24538.060547
20180305,24874.759766
20180306,24884.119141
20180307,24801.359375
20180308,24895.210938
20180309,25335.740234
20180312,25178.609375
20180313,25007.029297
20180314,24758.119141
20180315,24873.660156
20180316,24946.509766
20180319,24610.910156
20180320,24727.269531
20180321,24682.310547
20180322,23957.890625
20180323,23533.199219
20180326,24202.599609
20180327,23857.710938
20180328,23848.419922
20180329,24103.109375
20180402,23644.189453
20180403,24033.359375
20180404,24264.300781
20180405,24505.220703
20180406,23932.759766
20180409,23979.099609
20180410,24408.000000
20180411,24189.449219
20180412,24483.050781
20180413,24360.140625
20180416,24573.039063
20180417,24786.630859
20180418,24748.070313
20180419,24664.890625
20180420,24462.939453
20180423,24448.689453
20180424,24024.130859
20180425,24083.830078
20180426,24322.339844
20180427,24311.189453
20180430,24163.150391
20180501,24099.050781
20180502,23924.980469
20180503,23930.150391
20180504,24262.509766
20180507,24357.320313
20180508,24360.210938
20180509,24542.539063
20180510,24739.529297
20180511,24831.169922
20180514,24899.410156
20180515,24706.410156
20180516,24768.929688
20180517,24713.980469
20180518,24715.089844
20180521,25013.289063
20180522,24834.410156
20180523,24886.810547
20180524,24811.759766
20180525,24753.089844
20180529,24361.449219
20180530,24667.779297
20180531,24415.839844
20180601,24635.210938
20180604,24813.689453
20180605,24799.980469
20180606,25146.390625
20180607,25241.410156
20180608,25316.529297
20180611,25322.310547
20180612,25320.730469
20180613,25201.199219
20180614,25175.310547
20180615,25090.480469
20180618,24987.470703
20180619,24700.210938
20180620,24657.800781
20180621,24461.699219
20180622,24580.890625
20180625,24252.800781
20180626,24283.109375
20180627,24117.589844
20180628,24216.050781
20180629,24271.410156
20180702,24307.179688
20180703,24174.820313
20180705,24356.740234
20180706,24456.480469
20180709,24776.589844
20180710,24919.660156
20180711,24700.449219
20180712,24924.890625
20180713,25019.410156
20180716,25064.359375
20180717,25119.890625
20180718,25199.289063
20180719,25064.500000
20180720,25058.119141
20180723,25044.289063
20180724,25241.939453
20180725,25414.099609
20180726,25527.070313
20180727,25451.060547
20180730,25306.830078
20180731,25415.189453
20180801,25333.820313
20180802,25326.160156
20180803,25462.580078
20180806,25502.179688
20180807,25628.910156
20180808,25583.750000
20180809,25509.230469
20180810,25313.140625
20180813,25187.699219
20180814,25299.919922
20180815,25162.410156
20180816,25558.730469
20180817,25669.320313
20180820,25758.689453
20180821,25822.289063
20180822,25733.599609
20180823,25656.980469
20180824,25790.349609
20180827,26049.640625
20180828,26064.019531
20180829,26124.570313
20180830,25986.919922
20180831,25964.820313
20180904,25952.480469
20180905,25974.990234
20180906,25995.869141
20180907,25916.539063
20180910,25857.070313
20180911,25971.060547
20180912,25998.919922
20180913,26145.990234
20180914,26154.669922
20180917,26062.119141
20180918,26246.960938
20180919,26405.759766
20180920,26656.980469
20180921,26743.500000
20180924,26562.050781
20180925,26492.210938
20180926,26385.279297
20180927,26439.929688
20180928,26458.310547
20181001,26651.210938
20181002,26773.939453
20181003,26828.390625
20181004,26627.480469
20181005,26447.050781
20181008,26486.779297
20181009,26430.570313
20181010,25598.740234
20181011,25052.830078
20181012,25339.990234
20181015,25250.550781
20181016,25798.419922
20181017,25706.679688
20181018,25379.449219
20181019,25444.339844
20181022,25317.410156
20181023,25191.429688
20181024,24583.419922
20181025,24984.550781
20181026,24688.310547
20181029,24442.919922
20181030,24874.640625
20181031,25115.759766
20181101,25380.740234
20181102,25270.830078
20181105,25461.699219
20181106,25635.009766
20181107,26180.300781
20181108,26191.220703
20181109,25989.300781
20181112,25387.179688
20181113,25286.490234
20181114,25080.500000
20181115,25289.269531
20181116,25413.220703
20181119,25017.439453
20181120,24465.640625
20181121,24464.689453
20181123,24285.949219
20181126,24640.240234
20181127,24748.730469
20181128,25366.429688
20181129,25338.839844
20181130,25538.460938
20181203,25826.429688
20181204,25027.070313
20181206,24947.669922
20181207,24388.949219
20181210,24423.259766
20181211,24370.240234
20181212,24527.269531
20181213,24597.380859
20181214,24100.509766
20181217,23592.980469
20181218,23675.640625
20181219,23323.660156
20181220,22859.599609
20181221,22445.369141
20181224,21792.199219
20181226,22878.449219
20181227,23138.820313
20181228,23062.400391
20181231,23327.460938
20190102,23346.240234
20190103,22686.220703
20190104,23433.160156
20190107,23531.349609
20190108,23787.449219
20190109,23879.119141
20190110,24001.919922
20190111,23995.949219
20190114,23909.839844
20190115,24065.589844
20190116,24207.160156
20190117,24370.099609
20190118,24706.349609
20190122,24404.480469
20190123,24575.619141
20190124,24553.240234
20190125,24737.199219
20190128,24528.220703
20190129,24579.960938
20190130,25014.859375

