"Date","Close"
20170902,78.862
20170905,78.541
20170906,78.696
20170907,78.623
20170908,78.436
20170909,78.265
20170912,79.338
20170913,80.277
20170914,79.965
20170915,79.613
20170916,80.712
20170919,81.031
20170920,81.630
20170921,82.502
20170922,82.176
20170923,82.019
20170926,81.138
20170927,80.859
20170928,81.195
20170929,81.269
20170930,80.931
20171003,81.125
20171004,80.762
20171005,80.778
20171006,80.267
20171007,79.797
20171010,79.571
20171011,79.486
20171012,79.665
20171013,80.056
20171014,80.179
20171017,80.442
20171018,80.430
20171019,80.750
20171020,79.086
20171021,78.960
20171024,78.987
20171025,78.624
20171026,78.306
20171027,77.999
20171028,78.094
20171031,77.814
20171101,77.778
20171102,78.604
20171103,78.852
20171104,78.739
20171107,78.969
20171108,78.653
20171109,79.313
20171110,78.788
20171111,78.641
20171114,78.412
20171115,77.997
20171116,77.594
20171117,77.408
20171118,76.339
20171121,76.674
20171122,76.761
20171123,76.549
20171124,76.594
20171125,76.564
20171128,76.767
20171129,76.875
20171130,77.007
20171201,76.861
20171202,77.193
20171205,77.072
20171206,77.397
20171207,77.245
20171208,77.223
20171209,77.527
20171212,78.449
20171213,78.711
20171214,79.034
20171215,78.462
20171216,78.634
20171219,78.690
20171220,78.692
20171221,79.493
20171222,79.502
20171223,79.459
20171227,79.686
20171228,79.812
20171229,79.976
20171230,79.877
20180103,79.736
20180104,79.746
20180105,80.646
20180106,80.975
20180109,81.124
20180110,80.648
20180111,80.194
20180112,80.781
20180113,80.458
20180116,80.658
20180117,80.253
20180118,80.903
20180119,81.085
20180120,80.539
20180123,81.273
20180124,81.079
20180125,80.128
20180126,80.102
20180127,79.873
20180130,79.730
20180131,79.732
20180201,80.391
20180202,80.870
20180203,80.374
20180206,79.270
20180207,80.420
20180208,79.079
20180209,78.484
20180210,78.837
20180213,78.907
20180214,78.418
20180215,78.784
20180216,78.612
20180217,78.521
20180220,78.547
20180221,78.833
20180222,78.840
20180223,78.327
20180224,77.878
20180227,78.105
20180228,77.613
20180301,76.887
20180302,76.997
20180303,76.493
20180306,76.720
20180307,77.402
20180308,77.263
20180309,77.061
20180310,77.735
20180313,77.602
20180314,78.052
20180315,77.937
20180316,77.359
20180317,76.401
20180320,76.822
20180321,76.512
20180322,76.634
20180323,75.857
20180324,75.701
20180327,76.896
20180328,76.460
20180329,77.004
20180330,76.900
20180331,76.852
20180403,76.387
20180404,77.321
20180405,77.971
20180406,78.053
20180407,77.726
20180410,77.977
20180411,78.913
20180412,78.556
20180413,79.148
20180414,78.876
20180417,78.833
20180418,78.531
20180419,78.485
20180420,78.044
20180421,77.545
20180424,77.680
20180425,77.432
20180426,77.324
20180427,77.159
20180428,77.201
20180501,76.872
20180502,76.912
20180503,76.801
20180504,76.878
20180505,76.519
20180508,76.520
20180509,76.040
20180510,76.587
20180511,76.148
20180512,76.140
20180515,75.787
20180516,75.724
20180517,76.145
20180518,76.159
20180519,76.640
20180522,77.130
20180523,76.909
20180524,76.122
20180525,75.720
20180526,75.675
20180529,75.950
20180530,75.050
20180531,76.100
20180601,76.160
20180602,76.520
20180605,77.210
20180606,77.131
20180607,77.509
20180608,77.110
20180609,76.990
20180612,77.284
20180613,77.320
20180614,77.470
20180615,77.155
20180616,76.820
20180619,76.660
20180620,75.978
20180621,75.760
20180622,75.550
20180623,76.000
20180626,75.695
20180627,75.370
20180628,74.926
20180629,74.651
20180630,75.017
20180703,74.459
20180704,74.700
20180705,74.733
20180706,75.130
20180707,75.540
20180710,75.780
20180711,75.900
20180712,75.650
20180713,76.250
20180714,76.030
20180717,76.090
20180718,76.560
20180719,76.670
20180720,75.810
20180721,75.890
20180724,75.541
20180725,75.607
20180726,75.872
20180727,75.443
20180728,75.430
20180731,75.791
20180801,76.275
20180802,75.872
20180803,75.270
20180804,75.066
20180807,75.002
20180808,75.015
20180809,74.880
20180810,73.464
20180811,72.940
20180814,72.851
20180815,73.059
20180816,72.710
20180817,73.020
20180818,73.340
20180821,73.138
20180822,73.840
20180823,74.052
20180824,73.869
20180825,74.440
20180828,74.410
20180829,74.596
20180830,74.970
20180831,73.910
20180901,73.540
20180904,73.337
20180905,73.052
20180906,73.510
20180907,72.950
20180908,72.570
20180911,72.500
20180912,72.822
20180913,72.972
20180914,73.560
20180915,73.369
20180918,73.580
20180919,74.008
20180920,74.260
20180921,75.224
20180922,75.202
20180925,74.920
20180926,75.110
20180927,75.053
20180928,75.006
20180929,75.240
20181002,75.394
20181003,74.950
20181004,74.617
20181005,73.820
20181006,73.220
20181009,73.090
20181010,73.103
20181011,72.387
20181012,73.200
20181013,73.055
20181016,73.230
20181017,73.930
20181018,73.780
20181019,73.400
20181020,74.180
20181023,73.930
20181024,73.687
20181025,73.180
20181026,73.310
20181027,72.980
20181030,73.270
20181031,74.119
20181101,73.630
20181102,74.997
20181103,75.261
20181106,75.437
20181107,76.420
20181108,77.039
20181109,77.044
20181110,76.689
20181113,76.360
20181114,76.989
20181115,77.221
20181116,77.580
20181117,77.596
20181120,76.960
20181121,76.582
20181122,77.240
20181123,76.950
20181124,76.570
20181127,76.900
20181128,77.278
20181129,78.121
20181130,77.810
20181201,78.110
20181204,78.710
20181205,78.150
20181206,78.070
20181207,77.504
20181208,77.320
20181211,77.850
20181212,77.940
20181213,77.681
20181214,77.918
20181215,77.053
20181218,76.798
20181219,77.070
20181220,76.135
20181221,75.400
20181222,74.600
20181225,74.320
20181227,74.940
20181228,74.340
20181229,73.980
20190101,73.616
20190103,72.450
20190104,72.046
20190105,73.110
20190108,73.418
20190109,73.090
20190110,73.423
20190111,73.510
20190112,74.180
20190115,73.789
20190116,74.110
20190117,73.920
20190118,73.880
20190119,74.020
20190122,73.800
20190123,73.797
20190124,74.410
20190125,74.130
20190126,74.930
20190129,74.675
20190130,74.730
20190131,74.894

