"Date","Close"
20170131,121.694
20170201,121.773
20170202,121.948
20170203,121.327
20170204,121.383
20170207,120.104
20170208,120.039
20170209,119.752
20170210,120.651
20170211,120.428
20170214,120.522
20170215,120.863
20170216,120.994
20170217,120.866
20170218,119.748
20170221,120.019
20170222,119.766
20170223,119.617
20170224,119.168
20170225,118.387
20170228,119.295
20170301,119.237
20170302,119.932
20170303,120.190
20170304,121.088
20170307,120.500
20170308,120.418
20170309,120.562
20170310,121.547
20170311,122.467
20170314,122.370
20170315,121.674
20170316,121.662
20170317,121.942
20170318,120.961
20170321,120.885
20170322,120.753
20170323,120.033
20170324,119.611
20170325,120.191
20170328,120.206
20170329,120.182
20170330,119.546
20170331,119.461
20170401,118.671
20170404,118.326
20170405,118.176
20170406,118.026
20170407,117.917
20170408,117.618
20170411,117.527
20170412,116.225
20170413,116.226
20170414,115.766
20170415,115.259
20170418,115.905
20170419,116.352
20170420,116.597
20170421,117.135
20170422,116.972
20170425,119.270
20170426,121.377
20170427,121.087
20170428,120.944
20170429,121.490
20170502,121.908
20170503,122.461
20170504,122.743
20170505,123.522
20170506,123.919
20170509,123.688
20170510,123.961
20170511,124.187
20170512,123.653
20170513,123.884
20170516,124.873
20170517,125.343
20170518,123.653
20170519,123.767
20170520,124.661
20170523,125.058
20170524,124.983
20170525,125.062
20170526,125.363
20170527,124.420
20170530,124.183
20170531,123.969
20170601,124.517
20170602,124.856
20170603,124.549
20170606,124.319
20170607,123.367
20170608,123.612
20170609,123.358
20170610,123.502
20170613,123.168
20170614,123.380
20170615,122.917
20170616,123.644
20170617,124.098
20170620,124.321
20170621,124.075
20170622,124.376
20170623,124.123
20170624,124.552
20170627,125.067
20170628,127.368
20170629,127.780
20170630,128.304
20170701,128.355
20170704,128.840
20170705,128.528
20170706,128.555
20170707,129.309
20170708,129.840
20170711,129.980
20170712,130.650
20170713,129.135
20170714,129.114
20170715,129.016
20170718,129.266
20170719,129.449
20170720,128.884
20170721,130.138
20170722,129.589
20170725,129.320
20170726,130.296
20170727,130.448
20170728,129.912
20170729,130.022
20170801,130.544
20170802,130.269
20170803,131.286
20170804,130.601
20170805,130.265
20170808,130.602
20170809,129.680
20170810,129.421
20170811,128.574
20170812,129.033
20170815,129.165
20170816,129.862
20170817,129.648
20170818,128.431
20170819,128.404
20170822,128.724
20170823,128.849
20170824,128.716
20170825,129.242
20170826,130.331
20170829,130.855
20170830,131.381
20170831,130.993
20170901,130.949
20170902,130.747
20170905,130.428
20170906,129.616
20170907,130.172
20170908,130.374
20170909,129.757
20170912,130.722
20170913,131.820
20170914,131.316
20170915,131.385
20170916,132.396
20170919,133.358
20170920,133.847
20170921,133.414
20170922,134.317
20170923,133.777
20170926,132.367
20170927,132.349
20170928,132.477
20170929,132.401
20170930,132.874
20171003,132.279
20171004,132.515
20171005,132.592
20171006,132.099
20171007,132.167
20171010,132.297
20171011,132.779
20171012,133.424
20171013,132.840
20171014,132.189
20171017,132.332
20171018,132.004
20171019,133.105
20171020,133.371
20171021,133.689
20171024,133.269
20171025,133.957
20171026,134.346
20171027,132.820
20171028,131.956
20171031,131.862
20171101,132.328
20171102,132.662
20171103,133.002
20171104,132.403
20171107,131.997
20171108,132.064
20171109,132.012
20171110,132.076
20171111,132.378
20171114,132.552
20171115,133.833
20171116,133.080
20171117,133.040
20171118,132.150
20171121,132.112
20171122,131.982
20171123,131.498
20171124,131.769
20171125,133.008
20171128,132.175
20171129,132.000
20171130,132.609
20171201,133.946
20171202,133.456
20171205,133.358
20171206,133.133
20171207,132.443
20171208,133.113
20171209,133.566
20171212,133.632
20171213,133.307
20171214,133.077
20171215,132.361
20171216,132.293
20171219,132.582
20171220,133.652
20171221,134.593
20171222,134.540
20171223,134.329
20171227,134.254
20171228,134.712
20171229,134.796
20171230,135.171
20180103,135.399
20180104,135.160
20180105,136.061
20180106,135.987
20180109,135.333
20180110,134.453
20180111,133.125
20180112,133.866
20180113,135.408
20180116,135.553
20180117,135.430
20180118,135.604
20180119,135.969
20180120,135.356
20180123,136.017
20180124,135.626
20180125,135.500
20180126,135.619
20180127,134.974
20180130,134.904
20180131,134.900
20180201,135.528
20180202,136.801
20180203,137.176
20180206,134.957
20180207,135.591
20180208,134.072
20180209,133.184
20180210,133.259
20180213,133.544
20180214,133.164
20180215,133.226
20180216,132.750
20180217,131.911
20180220,132.225
20180221,132.399
20180222,132.370
20180223,131.641
20180224,131.378
20180227,131.727
20180228,131.285
20180301,130.080
20180302,130.323
20180303,130.210
20180306,130.995
20180307,131.634
20180308,131.627
20180309,130.737
20180310,131.413
20180313,131.253
20180314,132.046
20180315,131.494
20180316,130.842
20180317,130.201
20180320,130.859
20180321,130.407
20180322,130.837
20180323,129.491
20180324,129.347
20180327,131.202
20180328,130.624
20180329,131.468
20180330,130.889
20180331,130.917
20180403,130.271
20180404,130.784
20180405,131.098
20180406,131.425
20180407,131.313
20180410,131.511
20180411,132.441
20180412,132.066
20180413,132.302
20180414,132.336
20180417,132.590
20180418,132.353
20180419,132.682
20180420,132.535
20180421,132.244
20180424,132.688
20180425,133.102
20180426,133.064
20180427,132.290
20180428,132.269
20180501,132.050
20180502,131.773
20180503,131.288
20180504,130.907
20180505,130.420
20180508,130.062
20180509,129.466
20180510,130.047
20180511,130.342
20180512,130.555
20180515,130.773
20180516,130.633
20180517,130.365
20180518,130.654
20180519,130.370
20180522,130.920
20180523,130.619
20180524,128.759
20180525,128.043
20180526,127.420
20180529,127.193
20180530,125.490
20180531,127.026
20180601,127.233
20180602,127.684
20180605,128.436
20180606,128.650
20180607,129.740
20180608,129.428
20180609,128.916
20180612,129.675
20180613,129.635
20180614,130.126
20180615,127.965
20180616,128.439
20180619,128.480
20180620,127.562
20180621,127.742
20180622,127.594
20180623,128.219
20180626,128.457
20180627,128.156
20180628,127.411
20180629,127.840
20180630,129.330
20180703,129.050
20180704,128.928
20180705,128.804
20180706,129.385
20180707,129.720
20180710,130.237
20180711,130.420
20180712,130.749
20180713,131.332
20180714,131.302
20180717,131.480
20180718,131.632
20180719,131.346
20180720,130.939
20180721,130.640
20180724,130.194
20180725,129.910
20180726,130.150
20180727,129.500
20180728,129.418
20180731,130.010
20180801,130.780
20180802,130.271
20180803,129.341
20180804,128.731
20180807,128.701
20180808,129.170
20180809,128.810
20180810,128.050
20180811,126.608
20180814,126.335
20180815,126.060
20180816,125.644
20180817,126.162
20180818,126.389
20180821,126.400
20180822,127.610
20180823,128.203
20180824,128.466
20180825,129.311
20180828,129.720
20180829,130.040
20180830,130.745
20180831,129.530
20180901,128.936
20180904,129.064
20180905,129.126
20180906,129.720
20180907,128.720
20180908,128.341
20180911,128.840
20180912,129.503
20180913,129.354
20180914,130.859
20180915,130.270
20180918,130.695
20180919,131.092
20180920,131.093
20180921,132.500
20180922,132.254
20180925,132.511
20180926,132.925
20180927,132.366
20180928,132.024
20180929,131.930
20181002,131.976
20181003,131.265
20181004,131.481
20181005,131.190
20181006,131.030
20181009,130.126
20181010,129.815
20181011,129.307
20181012,130.038
20181013,129.744
20181016,129.418
20181017,129.923
20181018,129.571
20181019,128.460
20181020,129.577
20181023,129.349
20181024,128.984
20181025,127.882
20181026,127.839
20181027,127.580
20181030,127.807
20181031,128.292
20181101,127.820
20181102,128.576
20181103,128.895
20181106,129.132
20181107,129.640
20181108,129.749
20181109,129.598
20181110,128.998
20181113,127.699
20181114,128.500
20181115,128.514
20181116,128.738
20181117,128.806
20181120,128.930
20181121,128.240
20181122,128.739
20181123,128.820
20181124,128.096
20181127,128.679
20181128,128.445
20181129,129.222
20181130,129.292
20181201,128.480
20181204,129.029
20181205,127.930
20181206,128.390
20181207,128.196
20181208,128.420
20181211,128.674
20181212,128.340
20181213,128.779
20181214,129.041
20181215,128.218
20181218,128.030
20181219,127.875
20181220,127.976
20181221,127.390
20181222,126.402
20181225,125.975
20181227,126.443
20181228,126.920
20181229,126.260
20190101,125.720
20190103,123.540
20190104,122.650
20190105,123.663
20190108,124.680
20190109,124.410
20190110,124.824
20190111,124.710
20190112,124.510
20190115,124.050
20190116,124.056
20190117,124.275
20190118,124.430
20190119,124.695
20190122,124.664
20190123,124.243
20190124,124.740
20190125,123.960
20190126,124.940
20190129,124.910
20190130,125.040
20190131,125.076

