"Date","Close"
20170131,86.714
20170201,86.546
20170202,86.757
20170203,86.573
20170204,86.374
20170207,85.370
20170208,85.206
20170209,85.151
20170210,86.108
20170211,86.476
20170214,87.011
20170215,87.391
20170216,87.258
20170217,86.614
20170218,86.095
20170221,86.263
20170222,86.472
20170223,86.057
20170224,85.940
20170225,85.547
20170228,85.492
20170301,84.758
20170302,85.323
20170303,85.435
20170304,85.183
20170307,84.922
20170308,84.972
20170309,84.762
20170310,85.052
20170311,85.146
20170314,85.431
20170315,85.115
20170316,85.206
20170317,85.058
20170318,84.370
20170321,84.279
20170322,83.644
20170323,83.383
20170324,83.069
20170325,83.147
20170328,82.718
20170329,83.034
20170330,83.306
20170331,83.850
20170401,83.583
20170404,82.853
20170405,82.603
20170406,82.363
20170407,82.600
20170408,82.809
20170411,83.236
20170412,82.228
20170413,82.257
20170414,81.850
20170415,81.437
20170418,81.773
20170419,81.025
20170420,80.715
20170421,81.143
20170422,80.739
20170425,81.300
20170426,81.830
20170427,81.515
20170428,81.598
20170429,81.583
20170502,81.732
20170503,81.700
20170504,82.105
20170505,81.770
20170506,82.460
20170509,82.696
20170510,83.090
20170511,83.687
20170512,83.122
20170513,82.630
20170516,83.446
20170517,83.119
20170518,81.437
20170519,81.951
20170520,82.314
20170523,82.422
20170524,82.710
20170525,83.137
20170526,82.904
20170527,82.729
20170530,82.650
20170531,82.331
20170601,82.026
20170602,82.381
20170603,81.871
20170606,81.989
20170607,81.309
20170608,81.278
20170609,81.450
20170610,81.896
20170613,82.502
20170614,83.102
20170615,82.703
20170616,83.609
20170617,83.886
20170620,84.361
20170621,83.985
20170622,83.530
20170623,84.096
20170624,83.809
20170627,84.427
20170628,85.072
20170629,86.101
20170630,86.242
20170701,86.635
20170704,87.145
20170705,87.536
20170706,87.398
20170707,87.216
20170708,88.430
20170711,88.461
20170712,88.220
20170713,88.745
20170714,89.039
20170715,88.935
20170718,88.681
20170719,88.722
20170720,88.792
20170721,88.849
20170722,88.569
20170725,88.805
20170726,89.440
20170727,89.318
20170728,88.629
20170729,88.988
20170801,88.331
20170802,88.023
20170803,88.094
20170804,87.418
20170805,87.432
20170808,87.323
20170809,87.099
20170810,86.677
20170811,85.692
20170812,86.069
20170815,86.166
20170816,86.740
20170817,87.304
20170818,86.384
20170819,86.754
20170822,86.758
20170823,87.184
20170824,86.869
20170825,87.489
20170826,87.563
20170829,87.338
20170830,87.707
20170831,87.333
20170901,88.073
20170902,88.890
20170905,88.351
20170906,87.922
20170907,89.317
20170908,89.495
20170909,88.687
20170912,90.298
20170913,90.394
20170914,90.741
20170915,90.617
20170916,90.828
20170919,90.749
20170920,90.757
20170921,91.005
20170922,91.236
20170923,90.704
20170926,90.302
20170927,90.894
20170928,90.391
20170929,90.386
20170930,90.133
20171003,90.124
20171004,90.364
20171005,90.364
20171006,89.771
20171007,89.820
20171010,89.770
20171011,89.837
20171012,90.272
20171013,90.012
20171014,89.672
20171017,89.597
20171018,89.590
20171019,90.583
20171020,90.133
20171021,89.848
20171024,89.680
20171025,89.857
20171026,88.871
20171027,88.728
20171028,88.676
20171031,88.180
20171101,88.153
20171102,88.748
20171103,89.054
20171104,89.322
20171107,89.491
20171108,89.192
20171109,89.461
20171110,89.455
20171111,89.400
20171114,89.228
20171115,89.111
20171116,88.424
20171117,88.618
20171118,87.707
20171121,87.835
20171122,87.983
20171123,87.588
20171124,87.450
20171125,87.663
20171128,86.997
20171129,86.970
20171130,86.998
20171201,87.247
20171202,88.361
20171205,88.676
20171206,88.703
20171207,87.792
20171208,87.959
20171209,88.256
20171212,88.315
20171213,88.247
20171214,87.812
20171215,87.826
20171216,87.431
20171219,87.482
20171220,87.623
20171221,88.331
20171222,88.938
20171223,88.933
20171227,89.227
20171228,89.535
20171229,89.804
20171230,89.462
20180103,89.737
20180104,89.736
20180105,90.275
20180106,91.008
20180109,91.041
20180110,90.372
20180111,88.801
20180112,88.856
20180113,89.012
20180116,88.906
20180117,88.822
20180118,89.496
20180119,89.468
20180120,88.629
20180123,89.134
20180124,88.792
20180125,88.467
20180126,88.406
20180127,88.157
20180130,88.296
20180131,88.153
20180201,88.651
20180202,89.165
20180203,88.596
20180206,87.020
20180207,87.679
20180208,86.989
20180209,86.286
20180210,86.437
20180213,86.354
20180214,85.602
20180215,85.654
20180216,85.031
20180217,84.624
20180220,84.830
20180221,84.840
20180222,84.833
20180223,84.025
20180224,84.552
20180227,84.303
20180228,84.001
20180301,83.126
20180302,82.759
20180303,82.005
20180306,81.900
20180307,82.407
20180308,82.130
20180309,82.326
20180310,83.326
20180313,82.845
20180314,82.185
20180315,82.059
20180316,81.455
20180317,80.859
20180320,81.113
20180321,81.499
20180322,82.172
20180323,81.346
20180324,81.151
20180327,82.048
20180328,81.714
20180329,82.657
20180330,82.575
20180331,82.305
20180403,82.002
20180404,83.229
20180405,83.631
