"Date","Close"
20180823,142.750
20180824,142.640
20180825,142.960
20180828,143.220
20180829,143.130
20180830,145.500
20180831,144.450
20180901,143.970
20180904,143.020
20180905,143.290
20180906,143.950
20180907,143.140
20180908,143.460
20180911,144.750
20180912,145.420
20180913,145.160
20180914,146.710
20180915,146.460
20180918,147.190
20180919,147.710
20180920,147.610
20180921,149.280
20180922,147.230
20180925,147.980
20180926,148.920
20180927,148.440
20180928,148.310
20180929,148.130
20181002,148.660
20181003,147.540
20181004,148.210
20181005,148.370
20181006,149.160
20181009,148.250
20181010,148.470
20181011,148.090
20181012,148.460
20181013,147.600
20181016,146.990
20181017,148.000
20181018,147.750
20181019,146.040
20181020,147.030
20181023,146.290
20181024,146.000
20181025,144.570
20181026,144.070
20181027,143.550
20181030,143.760
20181031,143.720
20181101,144.240
20181102,146.480
20181103,146.780
20181106,147.630
20181107,148.690
20181108,149.070
20181109,148.940
20181110,147.700
20181113,146.270
20181114,147.600
20181115,147.590
20181116,145.150
20181117,144.670
20181120,144.660
20181121,144.190
20181122,144.460
20181123,145.450
20181124,144.720
20181127,145.510
20181128,144.940
20181129,145.760
20181130,145.080
20181201,144.700
20181204,144.580
20181205,143.420
20181206,144.110
20181207,144.040
20181208,143.520
20181211,142.330
20181212,141.600
20181213,143.020
20181214,143.820
20181215,142.720
20181218,142.330
20181219,142.250
20181220,141.870
20181221,140.890
20181222,140.490
20181225,140.190
20181227,140.720
20181228,140.380
20181229,140.080
20190101,139.830
20190103,137.340
20190104,136.040
20190105,138.100
20190108,138.880
20190109,138.280
20190110,138.290
20190111,138.250
20190112,139.390
20190115,139.190
20190116,139.790
20190117,140.510
20190118,141.870
20190119,141.310
20190122,141.390
20190123,141.720
20190124,143.230
20190125,143.220
20190126,144.600
20190129,143.830
20190130,142.930
20190131,143.060

