"Date","Close"
20170131,85.936
20170201,85.539
20170202,85.889
20170203,86.370
20170204,86.447
20170207,85.577
20170208,85.706
20170209,85.552
20170210,86.331
20170211,86.850
20170214,86.899
20170215,87.549
20170216,88.026
20170217,87.126
20170218,86.446
20170221,86.939
20170222,87.238
20170223,87.270
20170224,86.874
20170225,85.934
20170228,86.465
20170301,86.321
20170302,87.279
20170303,86.611
20170304,86.538
20170307,86.319
20170308,86.470
20170309,86.093
20170310,86.235
20170311,86.498
20170314,86.969
20170315,86.720
20170316,87.400
20170317,86.975
20170318,86.733
20170321,86.994
20170322,85.910
20170323,85.327
20170324,84.592
20170325,84.842
20170328,84.280
20170329,84.846
20170330,85.151
20170331,85.522
20170401,84.953
20170404,84.334
20170405,83.745
20170406,83.768
20170407,83.593
20170408,83.302
20170411,83.210
20170412,82.184
20170413,81.967
20170414,82.556
20170415,82.246
20170418,82.645
20170419,81.970
20170420,81.600
20170421,82.267
20170422,82.208
20170425,83.066
20170426,83.701
20170427,82.983
20170428,83.060
20170429,83.459
20170502,84.139
20170503,84.386
20170504,83.678
20170505,83.313
20170506,83.488
20170509,83.631
20170510,83.710
20170511,84.155
20170512,84.008
20170513,83.707
20170516,84.353
20170517,83.997
20170518,82.340
20170519,82.699
20170520,82.901
20170523,83.183
20170524,83.567
20170525,83.643
20170526,83.351
20170527,82.852
20170530,82.751
20170531,82.728
20170601,82.288
20170602,82.126
20170603,82.144
20170606,82.695
20170607,82.111
20170608,82.908
20170609,83.005
20170610,83.003
20170613,82.900
20170614,82.947
20170615,83.151
20170616,84.074
20170617,84.431
20170620,84.720
20170621,84.465
20170622,84.099
20170623,83.929
20170624,84.211
20170627,84.840
20170628,85.186
20170629,85.787
20170630,86.159
20170701,86.378
20170704,86.853
20170705,86.134
20170706,86.109
20170707,85.852
20170708,86.575
20170711,86.731
20170712,87.019
20170713,86.880
20170714,87.549
20170715,88.032
20170718,87.813
20170719,88.699
20170720,89.015
20170721,89.029
20170722,87.932
20170725,88.025
20170726,88.786
20170727,88.992
20170728,88.645
20170729,88.363
20170801,88.229
20170802,87.947
20170803,88.219
20170804,87.444
20170805,87.691
20170808,87.623
20170809,87.302
20170810,86.797
20170811,85.996
20170812,86.137
20170815,86.081
20170816,86.531
20170817,87.322
20170818,86.367
20170819,86.544
20170822,86.509
20170823,86.649
20170824,86.162
20170825,86.543
20170826,86.695
20170829,86.993
20170830,87.264
20170831,87.090
20170901,87.371
20170902,87.835
20170905,87.141
20170906,87.002
20170907,87.385
20170908,87.260
20170909,86.833
20170912,87.817
20170913,88.344
20170914,88.228
20170915,88.240
20170916,88.651
20170919,88.802
20170920,89.364
20170921,90.077
20170922,89.237
20170923,89.133
20170926,88.662
20170927,88.520
20170928,88.522
20170929,88.260
20170930,88.041
20171003,88.238
20171004,88.402
20171005,88.643
20171006,87.925
20171007,87.549
20171010,87.346
20171011,87.445
20171012,87.599
20171013,87.816
20171014,88.207
20171017,88.074
20171018,88.014
20171019,88.601
20171020,88.662
20171021,88.690
20171024,88.531
20171025,88.567
20171026,87.605
20171027,87.339
20171028,87.252
20171031,87.000
20171101,86.988
20171102,87.625
20171103,87.986
20171104,87.235
20171107,87.448
20171108,87.129
20171109,87.414
20171110,87.132
20171111,86.913
20171114,86.610
20171115,86.580
20171116,85.646
20171117,85.776
20171118,84.681
20171121,85.015
20171122,85.197
20171123,84.735
20171124,84.767
20171125,84.872
20171128,84.446
20171129,84.662
20171130,84.741
20171201,85.126
20171202,85.313
20171205,85.397
20171206,85.637
20171207,84.916
20171208,84.941
20171209,85.188
20171212,85.453
20171213,85.812
20171214,85.934
20171215,86.143
20171216,86.010
20171219,86.264
20171220,86.486
20171221,86.914
20171222,87.268
20171223,87.321
20171227,87.503
20171228,88.050
20171229,87.998
20171230,87.873
20180103,87.900
20180104,88.137
20180105,88.656
20180106,88.827
20180109,88.660
20180110,88.122
20180111,87.374
20180112,87.800
20180113,87.821
20180116,88.015
20180117,87.937
20180118,88.700
20180119,88.856
20180120,88.440
20180123,88.930
20180124,88.225
20180125,88.068
20180126,87.778
20180127,88.066
20180130,88.197
20180131,87.942
20180201,87.956
20180202,87.929
20180203,87.221
20180206,85.968
20180207,86.606
20180208,85.505
20180209,84.617
20180210,84.938
20180213,85.410
20180214,84.725
20180215,84.805
20180216,84.328
20180217,84.046
20180220,84.328
20180221,84.605
20180222,84.090
